MARINHA RAUPP ,(PMDB-RO.),"Sr. Presidente, o meu voto é “sim”.",YES
NILTON  CAPIXABA  ,(PTB-RO.),"Pelo  crescimento  do  nosso País,  pelo  crescimento  e  desenvolvimento  do  nosso  Estado  de  Rondônia,  que  eu represento, voto “sim”, pelo relatório.",YES
ALEXANDRE BALDY ,(PODE-GO.),"Eu voto “sim”, pelo relatório do Deputado Paulo Abi-Ackel, do PSDB, Sr. Presidente.",YES
CÉLIO SILVEIRA ,(PSDB-GO.),"Sr. Presidente, para que o Brasil saia urgentemente da pior crise da sua história, eu voto “sim”.",YES
DANIEL  VILELA  ,(PMDB-GO.),"Presidente,  acreditando  que  o  Brasil está  saindo  de  uma  das  mais  graves  crises  econômicas  da  sua  história  e entendendo  que  o  Presidente  Michel  Temer  terá  oportunidade  de  provar  sua inocência após a perda da imunidade presidencial, o meu voto é “sim”.",YES
FÁBIO  SOUSA  ,(PSDB-GO.),"Rendendo  uma  homenagem  ao Deputado Eduardo Barbosa, que não pôde estar presente devido ao falecimento da sua esposa, eu voto “não”, Sr. Presidente.",NO
FLÁVIA  MORAIS  ,(PDT-GO.),"Sr.  Presidente,  o  povo  brasileiro merece ver esta denúncia investigada e esclarecida.  Por isso, nós somos a favor da investigação. O meu voto é “não”, contrário ao relatório.",NO
GIUSEPPE  VECCI  ,(PSDB-GO.),"Sr.  Presidente,  “sim”  pela estabilidade  do  País  e  “sim”  pelo  crescimento  da  nossa  economia.  Eu  voto  “sim”, pelo relatório do Deputado Paulo Abi-Ackel.",YES
HEULER  CRUVINEL  ,(PSD-GO.),"Sr.  Presidente,  pela  retomada  do crescimento da economia e contra a esquerda comunista que quebrou este País, o meu voto é “sim” ao relatório.",YES
BONIFÁCIO DE ANDRADA ,(PSDB-MG.),"Sr. Presidente, voto “sim”, a favor das instituições e do progresso do Brasil. ",YES
JOVAIR ARANTES ,(PTB-GO.),"Sr. Presidente, eu quero render uma homenagem ao PSDB, por meio do seu Relator, votando “sim” ao relatório, que é importante para o Brasil, para a economia e para a política nacional.",YES
LUCAS  VERGILIO  ,(SD-GO.),"Sr.  Presidente,  pelo  desenvolvimento do  nosso País,  pela  estabilidade  política,  serei  responsável  com o  meu  País.  Voto para que o Presidente Temer seja investigado ao fim do seu mandato. Voto “sim”, Sr. Presidente.",YES
MAGDA  MOFATTO  ,(PR-GO.),"Sr.  Presidente,  pelo  progresso  e desenvolvimento  do País,  voto  “sim”.  E  pela  coragem do nosso Presidente  Michel Temer em fazer as reformas necessárias ao País, voto “sim” ao relatório.",YES
MARCOS ABRÃO ,(PPS-GO.),"Sr. Presidente, o meu voto é “não”.",NO
PEDRO CHAVES ,(PMDB-GO.),"Sr. Presidente, eu voto com o Relator da Comissão de Constituição e Justiça e de Cidadania. Voto “sim”.",YES
ROBERTO  BALESTRA  ,(PP-GO.),"Sr.  Presidente,  eu  sou  de Inhumas, então eu voto por Inhumas e por outras, pelo meu Estado de Goiás e pelo Brasil. O meu voto é “sim”.",YES
RUBENS OTONI ,(PT-GO.),"Sr. Presidente, em defesa da democracia, contra  a  retirada  de  direitos  do  povo  mais  simples,  humilde,  trabalhador,  e  pela garantia da continuidade das investigações, eu voto “não”.",NO
THIAGO  PEIXOTO  ,(PSD-GO.),"Sr.  Presidente,  o  Deputado  Thiago Peixoto vota “sim”, com o Relator.",YES
JOÃO CAMPOS ,(PRB-GO.),"Sr. Presidente, o Goiás e o Brasil sabem que eu sou a favor de qualquer investigação, inclusive desta. Todavia, em absoluto respeito à decisão partidária, eu voto “sim”.",YES
ALBERTO  FRAGA  ,(DEM-DF.),"Sr.  Presidente,  pela  estabilidade  do País e para que o Brasil não se torne uma Venezuela, que é o que eles querem, o meu voto é “sim”.",YES
AUGUSTO  CARVALHO  ,(SD-DF.),"Sr.  Presidente,  ninguém  está acima da lei. Coerente com a votação anterior, quando votei a favor do impeachment da ex-Presidente Dilma, voto pelo prosseguimento do processo no Supremo Tribunal Federal. Voto contra o Relator, voto “não”.",NO
ERIKA KOKAY ,(PT-DF.),"Contra o cinismo da compra de votos para a manutenção de Michel Temer, contra a impunidade, contra um ladrão de direitos de recursos públicos, de esperança, justiça e cidadania, eu voto “não”, em defesa do povo brasileiro. Eu voto “não”, para que se investigue, porque ninguém está acima da lei. Eu voto “não”, pelo Brasil.",NO
IZALCI  LUCAS  ,(PSDB-DF.),"Sr.  Presidente, eu  voto  com  o  Relator. Voto “sim”.",YES
LAERTE BESSA ,(PR-DF.),"Sr. Presidente, para nós não termos mais a  oportunidade  de  voltar  ao  partido  desta  senhora  que  acabou  de  falar  aqui,  nós vamos votar “sim”, porque nós não aceitamos mais o PT na nossa vida. Esse partido passou, e nós temos que extirpar essa corja da nossa vida, Sr. Presidente. O voto é “sim”.",YES
ROGÉRIO  ROSSO  ,(PSD-DF.),"Sr.  Presidente,  Sras.  e  Srs. Deputados, de fato esta Legislatura é uma das mais conturbadas da história deste Parlamento,  mas  a  democracia  se  consolida  na  medida  em  que  a  Constituição  é cumprida. Nesse episódio, o primeiro da história do Brasil, a Procuradoria cumpriu seu  papel,  o  Supremo  cumpriu  seu  papel  e  a  Câmara  dos  Deputados  está cumprindo seu papel. Portanto, em homenagem a todos os princípios constitucionais e do Direito...",YES
RONALDO FONSECA ,(PROS-DF.),"Sr. Presidente, o Deputado Rôney  Nemer  não  está  presente  nesta  sessão  por  estar  de  licença  médica,  por conta do falecimento de seu pai. Quanto à denúncia, Sr. Presidente, eu vejo que ela é inepta. Não contém os pressupostos do art. 41 do CPP.  A bem do Brasil, o voto é “sim”, Sr. Presidente.",YES
ALAN RICK ,(DEM-AC.),"Sr. Presidente, votando sempre com a minha consciência e em respeito ao desejo dos meus eleitores, eu voto “não” ao relatório e “sim” à abertura das investigações.",NO
ANGELIM ,(PT-AC.),"Em defesa da ética e da honestidade na gestão pública e na política, Sr. Presidente, voto “não”.",NO
CÉSAR  MESSIAS  ,(PSB-AC.),"Sr.  Presidente,  o  sistema  de presidencialismo  de  coalizão  foi  implantado  no  Brasil  pelo  José  Sarney.  O  PMDB implantou esse sistema, sistema de corrupção. E o maior arquiteto desse projeto de corrupção é o Presidente Michel Temer. O  meu  voto  é  “não”,  porque  o  sistema  brasileiro  está  podre,  e  parte  dessa podridão está aqui dentro.",NO
FLAVIANO MELO ,(PMDB-AC.),"O meu voto é “sim”, com o Relator, Deputado Paulo Abi-Ackel.",YES
JÉSSICA SALES ,(PMDB-AC.),"Sr. Presidente, pelo bem da Nação, eu voto “sim”.",YES
LEO DE BRITO ,(PT-AC.),"Sr. Presidente, Sras. e Srs. Deputados, os fatos e as provas são incontestes. Michel Temer é corrupto.  “Não”  a  um  relatório  que  joga  a  sujeira  embaixo  do  tapete.  “Não”  a  um Governo que assassina os direitos do povo brasileiro. Sem recuar, sem cair, sem temer: fora, Temer! Diretas já!",NO
MOISÉS  DINIZ  ,(PCdoB-AC.),"Pelos  brasileiros  que  estão  voltando para o Bolsa Família, pela juventude que está sendo morta nas periferias, contra a reforma da Previdência e pelo Acre, eu voto “não”, Sr. Presidente.",NO
ROCHA  ,(PSDB-AC.),"Sr.  Presidente,  este  País  não  aguenta  mais tanta corrupção, a corrupção que viu ao longo desses últimos 14 anos com o PT, e agora,  na  continuidade,  com  o  PMDB.  Pela  transparência,  pela  ética,  nós  não podemos usar para o Presidente Temer uma medida diferente daquela que usamos para a Presidente Dilma. Portanto, eu voto contra o relatório e a favor da investigação. O voto é “não”.",NO
CARLOS  HENRIQUE  GAGUIM  ,(PODE-TO.),"Sr.  Presidente, que o Presidente Michel possa, juntamente com a sua equipe, levar recursos para o meu Tocantins, para saúde, educação, segurança pública. Gaguim vota “sim”.",YES
CÉSAR HALUM ,(PRB-TO.),"Sr. Presidente, eu estou há 29 anos na vida pública e sempre me pautei pela coerência, pela transparência e pelo combate à  corrupção.  Votei  a  favor  do  impeachment  e  voto  a  favor  do  prosseguimento  das investigações. Meu voto é “não”.",NO
DULCE MIRANDA ,(PMDB-TO.),"Sr. Presidente, pelo crescimento do nosso País o meu voto é “sim”.",YES
IRAJÁ ABREU ,(PSD-TO.),"Sr. Presidente, ninguém está acima da lei, nem mesmo o Presidente Michel Temer. Por isso, conforme a minha consciência e em respeito a 95% da vontade dos brasileiros, sou favorável às investigações.  “Não” ao relatório e “sim” às investigações.",NO
JOSI  NUNES  ,(PMDB-TO.),"Sr.  Presidente,  no  momento  em  que  o Brasil busca a retomada do crescimento, a pouco mais de 1 ano para as eleições, este não é o momento de paralisar o País. Portanto, eu voto “sim” ao relatório.",YES
LÁZARO BOTELHO ,(PP-TO.),"Para o Brasil não parar, eu voto com o relatório, “sim”.",YES
PROFESSORA DORINHA SEABRA REZENDE ,(DEM-TO.),"Eu voto “sim”, seguindo a orientação do meu partido.",YES
ADILTON SACHETTI ,(PSB-MT.),"Pelo crescimento do Brasil, eu voto “sim”.",YES
CARLOS  BEZERRA  ,(PMDB-MT.),"Pela  estabilidade  política  e econômica do Brasil, eu voto “sim” ao relatório do Deputado do PSDB. “Sim”.",YES 
EZEQUIEL FONSECA ,(PP-MT.),"Pela estabilidade econômica e pela estabilidade política, eu voto “sim” ao relatório do PSDB.",YES
FABIO GARCIA ,(PSB-MT.),"Eu voto “sim”, Sr. Presidente.",YES 
NILSON  LEITÃO  ,(PSDB-MT.),"Sr.  Presidente  e  Srs.  Deputados,  eu voto em nome da economia, voto em nome do Brasil que gera emprego e que gera renda, e em nome da responsabilidade. O meu voto é “sim” ao relatório do Deputado Paulo Abi-Ackel.",YES
PROFESSOR VICTÓRIO GALLI ,(PSC-MT.),"Pelo progresso do nosso País,  pela  nossa  liberdade  religiosa,  pela  não  implantação  da  ideologia  de  gênero em nossas escolas e pelo nosso Mato Grosso, o maio produtor de grãos do Brasil, o meu voto é “sim”.",YES
ROGÉRIO SILVA ,(PMDB-MT.),"Sr. Presidente, se o Presidente Michel Temer  cometeu  ilícito  penal,  ele  vai  pagar,  e  na  hora  certa.  O  momento  é  pela estabilidade econômica. O meu voto é “sim”, Sr. Presidente.",YES
SÁGUAS  MORAES  ,(PT-MT.),"Sr.  Presidente,  o  meu  voto  é  pela abertura do processo de investigação contra o Presidente Michel Temer por atos de corrupção  iniciados  nos  porões  do  Palácio  do  Jaburu,  na  calada  da  noite,  e concluídos numa pizzaria em São Paulo. O meu voto é “não”. Fora Temer! Diretas já!",NO
ALEX MANENTE ,(PPS-SP.),"Com a responsabilidade, Sr. Presidente, de ter trabalhado pelo impeachment da Presidente Dilma Rousseff desde o primeiro dia,  nós  temos  que  ter  coerência.  Por  isso,  neste  momento,  nós  votamos  pelo prosseguimento da denúncia. O voto é “não”.",NO
ALEXANDRE LEITE ,(DEM-SP.),"Eu me abstenho, Sr. Presidente.",ABSTENTION
ANA  PERUGINI  ,(PT-SP.),"Sr.  Presidente,  só  eleições  diretas poderão trazer credibilidade a este Parlamento.  Voto  “não”  ao  relatório,  para  que  o  Supremo  Tribunal  Federal  aprecie  a denúncia oferecida pelo Procurador-Geral da República. ",NO
ANDRES  SANCHEZ  ,(PT-SP.),"Sr.  Presidente,  não  adianta  tomar nenhuma atitude, se esta Casa não melhorar e não se fizer respeitar mais.  Voto “não”. Enquanto o Congresso não tiver mais respeito, a cada dia as coisas vão ficar mais difíceis.",NO
ANTONIO  BULHÕES  ,(PRB-SP.),"Sr.  Presidente,  o  meu  voto  não significa  o  encerramento  das  investigações  nem  o  arquivamento  da  denúncia.  Eu voto “sim”, pelo prosseguimento dessa investigação até que se encerre...  Eu voto “sim”.",YES
ARLINDO CHINAGLIA ,(PT-SP.),"Sr. Presidente, eu voto “não”, contra o relatório que veio da Comissão de Constituição e Justiça e de Cidadania — CCJC, contra a privatização das hidrelétricas, contra a entrega do pré-sal. Para se passar o Brasil a limpo, há de se continuar essa investigação. O meu voto é “não”.",NO
ARNALDO FARIA DE SÁ ,(PTB-SP.),"Sr. Presidente, para que se acabe com a truculência na reforma da Previdência, em respeito a aposentados e pensionistas, e aos trabalhadores em geral, o meu voto é “não”. E praga de aposentado pega!",NO
BALEIA  ROSSI  ,(PMDB-SP.),"O  povo  brasileiro  não  quer  a  volta  do Governo do PT. Pela instabilidade política e econômica, eu voto pelo relatório do PSDB: “sim”.",YES
BETO  MANSUR  ,(PRB-SP.),"Sr.  Presidente,  em  defesa  do desenvolvimento do País e do respeito às instituições, o que é importante, e temos que respeitar a defesa das pessoas. O meu voto é “sim”.",YES
BRUNA  FURLAN  ,(PSDB-SP.),"Presidente  Rodrigo  Maia,  eu  voto com o Relator.",YES
CAPITÃO AUGUSTO ,(PR-SP.),"Sr. Presidente, sendo coerente com o que eu sempre propus, nas minhas campanhas, aos policiais militares de São Paulo e da minha região de Ourinhos, eu voto “não” ao relatório.",NO
CARLOS SAMPAIO ,(PSDB-SP.),"“Não” ao relatório, Sr. Presidente.",NO
CARLOS ZARATTINI ,(PT-SP.),"Contra a reforma trabalhista, contra a reforma da Previdência, contra a entrega das riquezas nacionais, meu voto é “não” a Temer. Meu voto é contra este Governo. Viva o Brasil!",NO
CELSO  RUSSOMANNO  ,(PRB-SP.),"Sr.  Presidente,  Sras.  e  Srs. Deputados, meu voto é técnico. Li a denúncia, item por item. Ela é inconsistente, ela é frágil. Por isso, o meu voto é “sim”.",YES
DR. SINVAL MALHEIROS ,(PODE-SP.),"Sr. Presidente, a minha opinião  é  que  o  Brasil  está  em  uma  fase  progressiva  e  não  podemos  ter  mais retrocesso. Meu voto é “sim”.",YES
EDUARDO BOLSONARO ,(PSC-SP.),"Sr. Presidente, o problema do Brasil não é a troca de Presidente, mas a corrupção. Pela abertura das investigações, o meu voto é “não”.",NO
EDUARDO CURY ,(PSDB-SP.),"Pela continuidade das investigações, o meu voto é “não” ao relatório.",NO
ELI CORRÊA FILHO ,(DEM-SP.),"Sr. Presidente, meu é voto é “sim”.",YES
EVANDRO GUSSI ,(PV-SP.),"Sr. Presidente, o Brasil é semelhante a alguém que sofreu um acidente e que precisa, sim, de uma cirurgia, mas depois de estabilizado.  O  Presidente  deverá,  sim,  ser  julgado  e  processado,  depois  de estabilizado o Brasil. Por isso, Sr. Presidente, primeiro deve-se estabilizar o Brasil e depois haver as apurações, que serão realizadas pela Justiça Comum. O meu voto é “sim”.",YES
FAUSTO PINATO ,(PP-SP.),"Sr. Presidente, chegou o momento de escolha entre o correto e o errado. Precisamos ter sensatez de pensar no País. Aqui  ninguém  está  absolvendo  o  Presidente.  O  Presidente  vai  ser  processado  ao término  do  seu  mandato.  Corremos  o  risco  de  ter  duas  eleições:  uma  indireta  em março, outra direta em outubro. Isso é irresponsabilidade. Voto “não” à quadrilha da JBS e à delação, de que eu tenho dúvida. E voto “sim” à coerência e ao futuro do País!",YES
FLAVINHO  ,(PSB-SP.),"Sr.  Presidente,  no  primeiro  dia  do  meu mandato, eu assumi o compromisso de defender a Constituição e o povo brasileiro. Por  isso,  hoje  eu  voto  contra  o  parecer  do  Relator  e  “sim”  à  denúncia  contra  o Presidente Michel Temer, porque ninguém está acima da lei. Muito obrigado.",NO
GOULART  ,(PSD-SP.),"Sr.  Presidente,  eu  convivi  com  o  Presidente Michel Temer por mais de 30 anos, ao lado de S.Exa., militando no MDB, e também com o meu Deputado Estadual Jorge Caruso. Confio no Presidente Michel Temer. No ano passado, nós vivemos um dos momentos mais… O Partido dos Trabalhadores conseguiu unir o nosso País de norte a sul, de leste a oeste. Com isso, nós levamos Michel Temer à Presidência da República. O que o PT uniu, o Janot não separa. Por isso, eu voto “sim”.",YES
GUILHERME  MUSSI  ,(PP-SP.),"Sr.  Presidente,  Sras.  e  Srs. Deputados,  eu  acompanho  o  voto  do  Relator,  aprovado  na  Comissão  de Constituição e Justiça e de Cidadania.",YES
HERCULANO PASSOS ,(PSD-SP.),"Sr. Presidente, pela estabilidade da economia, pela estabilidade do nosso País, eu voto “sim”, pelo Brasil.",YES
IVAN VALENTE ,(PSOL-SP.),"Sr. Presidente, em nome da dignidade do  mandato  parlamentar  e  em  nome  do  respeito  ao  povo  brasileiro,  e  pela  não continuidade do golpista e corrupto Temer, contra a reforma da Previdência e contra a reforma trabalhista, nós votamos “não”. O voto é “não”.",NO
IZAQUE  SILVA  (PSDB-SP.)  -  Sr.  Presidente,  eu  voto  pelo prosseguimento das investigações, voto “não” ao relatório. - NO
JEFFERSON CAMPOS ,(PSD-SP.),"Sr. Presidente, essa estabilidade sem a verdade é uma falsidade. Rejeitando o relatório, voto “sim” às investigações e “não” ao relatório. ",NO
JOÃO PAULO PAPA ,(PSDB-SP.),"Sr. Presidente, o meu voto é “não” ao relatório.",NO
JORGE TADEU MUDALEN ,(DEM-SP.),"Com o relatório do Deputado Paulo Abi-Ackel, voto “sim”.",YES
JOSÉ  MENTOR  ,(PT-SP.),"Sr.  Presidente,  em  defesa  dos  direitos sociais e em respeito à soberania popular, eu voto “não”.",NO
KEIKO OTA ,(PSB-SP.),"Presidente, o meu voto é “não”.",NO
LOBBE NETO ,(PSDB-SP.),"Sr. Presidente, o meu voto é “não”.",NO
LUIZ  LAURO  FILHO  ,(PSB-SP.),"Sr.  Presidente,  pela  ética,  pela transparência, por fazer parte de uma nova geração de brasileiros que quer  que o País seja passado a limpo, o meu voto é “sim” à continuidade das investigações e “não” ao relatório.",NO
LUIZA  ERUNDINA  ,(PSOL-SP.),"Presidente,  esta  Casa  não  pode continuar de costas para a sociedade, que anseia, deseja e exige a investigação já. Por isso e em respeito à vontade popular, o meu voto é “não”.",NO
MAJOR  OLIMPIO  ,(SD-SP.),"Dignidade  não  tem  preço!  Noventa  por cento da população brasileira quer que acabe essa cafetinagem política e quer que eu diga, aqui, a plenos pulmões: vergonha, Temer! Vergonha, Temer! “Não”.",NO
MARCELO  AGUIAR  ,(DEM-SP.),"Presidente,  eu  voto  contra  a aceitação  da  denúncia  e  “sim”  ao  relatório,  para  que  este  Governo  encontre  o equilíbrio  político  e  principalmente  a  retomada  da  economia.  Que  Deus  abençoe e cure a população brasileira!",YES
MARCELO SQUASSONI ,(PRB-SP.),"Sr. Presidente, o Estado de São Paulo  e,  principalmente,  o  nosso  litoral  não  aguentam  mais  perder  postos  de trabalho e ver suas empresas fechando. Pela retomada imediata do crescimento do Brasil, o meu voto é “sim”.",YES
MARCIO  ALVINO  ,(PR-SP.),"Sr.  Presidente,  “sim”  ao  relatório  do Deputado Paulo Abi-Ackel, do PSDB.",YES
MIGUEL  HADDAD  ,(PSDB-SP.),"Sr.  Presidente,  voto  a  favor  da investigação e “não” ao relatório.",NO
MIGUEL LOMBARDI ,(PR-SP.),"Sr. Presidente, voto “sim”.",YES
MILTON MONTI ,(PR-SP.),"Sr. Presidente, eu voto com o parecer do Relator, voto “sim”.",YES
MISSIONÁRIO JOSÉ OLIMPIO ,(DEM-SP.),"Voto “sim” ao relatório, Sr. Presidente.",YES
NELSON MARQUEZELLI ,(PTB-SP.),"Sr. Presidente, o Governo está  dando  certo,  o  Ministério  é  acima  da  média  e  a  economia  está  respondendo corretamente. O meu voto é “sim”.",YES
NILTO TATTO ,(PT-SP.),"Sr. Presidente, tiraram da Presidência uma mulher honesta para instalar uma quadrilha no Palácio do Planalto. Em  defesa  do  meio  ambiente,  dos  povos  indígenas,  da  reforma  agrária,  do povo brasileiro, pela democracia e por diretas já eu voto “não” ao Temer.",NO
ORLANDO  SILVA  ,(PCdoB-SP.),"Ninguém  está  acima  da  lei,  nem  o Presidente da República. Fazer cumprir a Constituição é afastar Michel Temer, para que ele seja processado, e, assim, pôr fim a este Governo de desemprego que traz infelicidade para o nosso povo. Em respeito ao povo brasileiro, eu voto com os trabalhadores. O PCdoB vota “não”.",NO
PAULO FREIRE ,(PR-SP.),"Neste momento, Sr. Presidente, temos que pensar no Brasil. E, pensando no Brasil, meu voto é “sim”.",YES
PAULO PEREIRA DA SILVA ,(SD-SP.),"Eu voto com o Relator, voto “sim”, Sr. Presidente.",YES 
PAULO TEIXEIRA  ,(PT-SP.),"A instabilidade no Brasil começou com Michel  Temer,  Eduardo  Cunha  e  Aécio  Neves.  Michel  Temer  vendeu  um  favor  no seu Governo. Foram pagos 500 mil reais. O seu interlocutor foi preso. Agora, este processo  tem  que  continuar.  O  povo  brasileiro  está  perdendo  direitos,  e  o  povo brasileiro  é  honesto.  Este  processo  aconteceria  com  qualquer  um  dos  brasileiros. Por isso, pelo prosseguimento, voto “não”.",NO
POLLYANA  GAMA  ,(PPS-SP.),"Sr.  Presidente,  retomar  a credibilidade  do País exige  combate  à  corrupção  e  coerência  das  nossas atitudes. Voto pelo prosseguimento das investigações e “não” ao relatório.",NO
PR. MARCO FELICIANO ,(PSC-SP.),"Sr. Presidente, quem tem visão política não tem visão míope, não enxerga apenas o momento, e, sim, o futuro. Todos nós sabemos que a queda do Presidente hoje seria a volta do PT e a volta da Esquerda. Que as viúvas do PT chorem para lá. Digo “sim” ao relatório do nosso sábio Relator.",YES
RENATA  ABREU ,(PODE-SP.),"Sr. Presidente, como disse o Deputado Orlando, nenhum cidadão pode estar acima da lei. Nós temos que ouvir a voz das ruas por mais democracia direta. Por dias melhores neste País, voto “não” ao relatório, para o prosseguimento da...",NO
RICARDO IZAR ,(PP-SP.),"Eu voto com o relatório do PSDB, Sr. Presidente.",YES
RICARDO  TRIPOLI  ,(PSDB-SP.),"Sr.  Presidente,  de  acordo  com  a sustentação  que  já  havia  feito  no  encaminhamento  de  votação,  voto  contra  o relatório, voto “não”, a favor do prosseguimento da investigação.",NO
ROBERTO  ALVES  ,(PRB-SP.),"Sr.  Presidente,  voto  “sim”,  porque acredito no crescimento do Brasil, na geração de emprego, saúde e segurança.  “Sim.”",YES
ROBERTO  DE  LUCENA  ,(PV-SP.),"Sr.  Presidente,  eu  quero  que  o Presidente  Temer  seja  investigado  após  o  seu  mandato,  de  forma  que  nós  não aprofundemos a crise econômica, a crise política e possamos fazer essa transição para os dias melhores que o Brasil merece, que o Brasil precisa. Precisamos votar com responsabilidade. O meu voto é “sim”, com o relatório.",YES
ROBERTO  FREIRE  ,(PPS-SP.),"Sr.  Presidente,  por  decisão  da bancada, o PPS está votando “não”. Acompanho a bancada e voto “não”.",NO
SÉRGIO REIS ,(PRB-SP.),"Sr. Presidente, o povo brasileiro é um povo digno. E eu acho que uma parte dos brasileiro que vem para cá e vira político — não todos,  porque temos decentes políticos  —, uma  minoria, faz  toda  essa maracutaia que nós estamos vendo, independentemente de partido, e deixa o povo incrédulo. O povo está incrédulo. O  povo  não  aguenta  mais.  Então,  pela dignidade do nosso povo, meu voto é “não”. ",NO
SILVIO  TORRES  ,(PSDB-SP.),"Sr.  Presidente,  o  povo  brasileiro merece  e  exige  a  verdade  até  o  fim.  Voto  “não”,  contra  o  relatório  do  Deputado Paulo Abi-Ackel.",NO
TIRIRICA  ,(PR-SP.),"Sr.  Presidente,  eu  vim  do  povo  e  estou  com  o povo contra a corrupção. O meu voto é “não”.",NO
VALMIR PRASCIDELLI ,(PT-SP.),"Sr. Presidente, o nosso País está sendo  destruído,  os  trabalhadores  estão  perdendo  direitos.  Por  isso,  eu  voto favoravelmente à continuidade das investigações e contra esse relatório do PSDB, que protege o Temer, a corrupção e quer destruir o nosso País. Voto contra o relatório do PSDB.",NO
VANDERLEI  MACRIS  ,(PSDB-SP.),"Sr.  Presidente,  é  simples: neste País  ninguém  está  acima  da  lei,  do  mais  humilde  ao  mais  poderoso.  É  um  novo Brasil.  Eu  defendo  a  investigação,  Sr.  Presidente,  até  para  que  ele  possa  se defender. Minha  votação  é  pelo  relatório,  na  posição  contrária,  “não”  e  “sim”  às investigações. Muito obrigado.",NO
VICENTE CANDIDO ,(PT-SP.),"Sr. Presidente, em respeito ao povo de São Paulo e pela dignidade do povo brasileiro, eu voto contra o relatório do PSDB. Voto “não”.",NO
VICENTINHO  ,(PT-SP.),"O que está em jogo neste momento são os interesses  da  minha  classe,  a  classe  trabalhadora,  do  meu  povo  quilombola,  que está  ameaçado  no  Supremo  Tribunal  Federal,  por  uma  ADIN  do  DEM,  aqui  desta Casa,  dos  homens  do  campo,  das  mulheres,  dos  jovens.  Estão  ameaçando  os direitos do nosso povo. Eu  queria  chamar  a  atenção  do  Michel  Temer.  Ele  não  é  inocente?  Então, enfrente a investigação e prove a sua inocência. O meu voto é “não”.",NO
VINICIUS CARVALHO ,(PRB-SP.),"Sr. Presidente, o meu voto é “sim”.",YES
VITOR LIPPI ,(PSDB-SP.),"Sr. Presidente, eu tenho sido e continuarei favorável  às  reformas  que  o  Presidente Temer  tem mandado  para  esta  Casa para melhorar este País, para a retomada da economia e para a volta dos empregos, que a população tanto espera. No entanto, o meu voto é “não”. Sou contra o parecer do PSDB.",NO
WALTER IHOSHI  ,(PSD-SP.),"Sr. Presidente, pela estabilidade, pelo avanço das reformas, o meu voto é “sim”.",YES
ALUISIO  MENDES  ,(PODE-MA.),"Sr.  Presidente,  da  mesma forma  que  votei  contra  o  afastamento  da  Presidente  Dilma,  por  acreditar  que somente  eleições  diretas  e  livres  representam  a  vontade  da  população,  eu  voto “sim”, pelo relatório.",YES
ANDRÉ  FUFUCA  ,(PP-MA.),"Pela  estabilidade  política  e econômica  do  meu  País,  não  para  inocentar,  mas  para  que  o  Presidente  seja investigado  e  julgado  após  o  término  do  seu  mandato  e,  em  respeito  à  orientação partidária do Partido Progressista, voto “sim”.",YES
CLEBER  VERDE  ,(PRB-MA.),"Sr.  Presidente,  a  denúncia  que  ora analisamos,  primeiro,  não  apresenta  provas  concretas  baseadas  no  que  foi encaminhado pelo Ministério Público. Segundo,  o  colegiado  técnico  desta  Casa,  que  é  a  CCJ  —  Comissão  de Constituição e Justiça e de Cidadania —, já afastou essa denúncia. Eu  sou  membro  desta  Comissão,  votei  contra  esta  denúncia  e,  portanto, acompanho o relatório que foi vitorioso na Comissão. Voto, portanto, “sim”.",YES
DEOCLIDES MACEDO ,(PDT-MA.),"Sr. Presidente, a favor do Brasil, pela  autorização  do  prosseguimento  da  denúncia  perante  o  Supremo  Tribunal Federal, “não” ao relatório.",NO
PRESIDENTE ,(Rodrigo Maia) - Deputada Eliziane Gama. A  SRA.  ELIZIANE  GAMA  (PPS-MA.),"Sr.  Presidente,  em  nome  do  nosso povo  simples,  honesto  e  trabalhador,  contra  a  corrupção  em  nosso  País,  e, sobretudo, porque ninguém estar acima da lei, eu voto “não” ao Temer.",NO
HILDO  ROCHA  ,(PMDB-MA.),"Sr.  Presidente,  eu  voto  a  favor  do relatório da Comissão de Constituição e Justiça e de Cidadania, que diz claramente que  a  denúncia  do  Rodrigo  Janot  é  inepta,  carregada  de  vontade  política  e  quer desestabilizar o nosso País. Pela  estabilidade  do  nosso  País  eu  voto  “sim”  pelo  relatório  do  Deputado Paulo Abi-Ackel.",YES
JOÃO  MARCELO  SOUZA  ,(PMDB-MA.),"Presidente,  eu  voto  com  o Relator, meu voto é “sim”.",YES
JOSÉ REINALDO ,(PSB-MA.),"Sr. Presidente, voto “sim”.",YES
JUNIOR MARRECA  ,(PEN-MA.),"Sr. Presidente, nós temos de parar de brincar de trocar Presidente como se troca de roupa. Eu voto “sim” ao relatório.",YES 
JUSCELINO  FILHO  ,(DEM-MA.),"Sr.  Presidente,  pela  retomada econômica do nosso País, pela estabilidade, voto “sim”.",YES
LUANA  COSTA  ,(PSB-MA.),"Votei  contra  a  reforma  trabalhista  e  a favor do trabalhador do Brasil. Eu voto contra a reforma da Previdência e a favor do aposentado do nosso País. Eu acredito que a justiça deva ser igual para homens e mulheres  do  nosso  País,  independente  de  sua  posição  social.  Por  isso,  eu  voto “não” ao relatório.",NO
